date,open,high,low,close,volume,market_cap
2018-01-06T04:05:43.000000Z,18932.0,18932.0,18510.0,18844.0,6279519.0,
2018-01-06T06:02:14.000000Z,18856.0,18856.0,18566.0,18732.5,160101.0,
2018-01-06T08:05:23.000000Z,18777.0,18777.0,18530.5,18542.0,164542.0,
2018-01-06T10:00:11.000000Z,18624.5,19150.5,18500.5,18824.5,618025.0,
2018-01-06T12:08:31.000000Z,18824.5,18824.5,18482.5,18521.0,256381.0,
2018-01-06T14:07:37.000000Z,18616.0,19055.0,18616.0,19017.0,421429.0,
2018-01-06T16:00:32.000000Z,19018.0,19349.0,18841.5,19211.5,968744.0,
2018-01-06T18:00:25.000000Z,19211.5,19401.5,18982.5,18984.5,391414.0,
2018-01-06T20:02:05.000000Z,19047.0,19234.5,18942.5,19186.5,432165.0,
2018-01-06T22:00:45.000000Z,19186.5,19951.5,19186.5,19710.0,1455239.0,
2018-01-07T00:00:08.000000Z,19710.0,19757.0,19401.0,19593.0,593731.0,
2018-01-07T02:00:21.000000Z,19600.5,19600.5,19200.0,19250.0,857651.0,
2018-01-07T04:03:19.000000Z,19229.5,19613.0,19190.0,19407.0,913533.0,
2018-01-07T06:00:25.000000Z,19418.5,19454.5,19100.0,19454.5,365803.0,
2018-01-07T08:00:12.000000Z,19454.5,19622.5,19241.5,19299.5,361873.0,
2018-01-07T10:06:28.000000Z,19299.5,19479.0,19269.0,19280.5,289519.0,
2018-01-07T12:00:22.000000Z,19283.0,19290.0,18680.5,18830.0,1711485.0,
2018-01-07T14:01:04.000000Z,18790.0,19118.5,18790.0,19104.0,541050.0,
2018-01-07T16:02:44.000000Z,19036.0,19075.0,18302.5,18533.5,1414367.0,
2018-01-07T18:00:18.000000Z,18504.0,18836.0,18500.0,18759.0,335237.0,
2018-01-07T20:00:59.000000Z,18850.5,18999.0,18634.0,18791.5,463849.0,
2018-01-07T22:05:08.000000Z,18908.5,19341.0,18500.0,18530.0,2200375.0,
2018-01-08T00:00:42.000000Z,18496.5,18797.5,18002.5,18439.0,1701504.0,
2018-01-08T02:03:39.000000Z,18435.5,18500.0,17875.0,17965.0,1499420.0,
2018-01-08T04:01:10.000000Z,17917.5,18450.0,17913.0,18312.0,1047407.0,
2018-01-08T06:03:27.000000Z,18367.5,18525.5,18240.5,18500.0,564229.0,
2018-01-08T08:04:00.000000Z,18378.5,18427.0,17661.5,17706.5,8618561.0,
2018-01-08T10:00:50.000000Z,17706.5,18108.5,17641.0,18052.0,1039067.0,
2018-01-08T12:03:25.000000Z,18122.5,18190.0,16856.0,17250.0,13631449.0,
2018-01-08T14:00:30.000000Z,17263.0,17415.0,16000.0,16792.5,34165414.0,
2018-01-08T16:01:09.000000Z,16893.5,17099.0,16700.0,17089.5,8252429.0,
2018-01-08T18:00:02.000000Z,17020.0,17297.5,16938.5,17239.5,1306766.0,
2018-01-08T20:01:17.000000Z,17276.5,17276.5,16544.5,16989.5,1581504.0,
2018-01-08T22:03:21.000000Z,16921.0,17112.0,16521.0,17084.5,5697479.0,
2018-01-09T00:01:05.000000Z,17097.5,17440.5,16812.0,17281.5,2752095.0,
2018-01-09T02:00:48.000000Z,17281.0,17455.0,17176.0,17216.0,311982.0,
2018-01-09T04:00:12.000000Z,17298.5,17320.0,16865.5,16980.0,691741.0,
2018-01-09T06:01:02.000000Z,16920.0,17228.5,16505.5,17128.0,1165127.0,
2018-01-09T08:02:37.000000Z,17128.0,17469.0,17070.0,17077.5,3135167.0,
2018-01-09T10:00:11.000000Z,16978.0,17003.0,16435.5,16991.5,877775.0,
2018-01-09T12:01:42.000000Z,17048.5,17150.0,16310.0,16310.5,4523540.0,
2018-01-09T14:00:07.000000Z,16310.5,16913.0,16309.5,16890.0,1421247.0,
2018-01-09T16:02:33.000000Z,16898.0,17503.5,16779.5,17221.0,2496094.0,
2018-01-09T18:00:49.000000Z,17221.5,17358.5,16923.0,16945.5,298893.0,
2018-01-09T20:09:54.000000Z,16945.0,17000.0,16497.0,16672.5,1061800.0,
2018-01-09T22:01:09.000000Z,16611.0,16757.5,16298.0,16499.0,881248.0,
2018-01-10T00:00:17.000000Z,16495.0,16592.5,15800.0,16284.0,1989735.0,
2018-01-10T02:05:38.000000Z,16290.0,16447.5,16179.5,16179.5,387780.0,
2018-01-10T04:01:55.000000Z,16105.0,16571.0,16105.0,16399.0,928010.0,
2018-01-10T06:01:12.000000Z,16334.0,16461.0,16174.0,16300.0,551617.0,
2018-01-10T08:01:37.000000Z,16231.0,16231.0,15368.0,15635.0,2245482.0,
2018-01-10T10:00:02.000000Z,15632.0,15947.0,15632.0,15946.5,266046.0,
2018-01-10T12:00:28.000000Z,15912.0,15972.0,15664.5,15666.0,891758.0,
2018-01-10T14:01:29.000000Z,15664.5,16402.0,15317.5,16300.0,2526654.0,
2018-01-10T16:02:20.000000Z,16300.0,16587.5,16136.0,16474.5,938881.0,
2018-01-10T18:00:28.000000Z,16495.5,16709.5,16100.0,16100.0,1021302.0,
2018-01-10T20:01:39.000000Z,16203.0,16520.0,16025.0,16492.0,858511.0,
2018-01-10T22:02:43.000000Z,16467.0,17002.5,16181.5,16925.5,873109.0,
2018-01-11T00:00:23.000000Z,16968.5,17059.5,16280.5,16582.5,1200700.0,
2018-01-11T02:01:50.000000Z,16570.5,16658.0,14551.0,14643.5,6200392.0,
2018-01-11T04:00:17.000000Z,14683.5,15330.0,14140.5,14639.0,24501837.0,
2018-01-11T06:00:23.000000Z,14684.5,15436.0,14518.0,15287.0,10472804.0,
2018-01-11T08:00:02.000000Z,15389.5,15600.0,15173.5,15291.5,1944741.0,
2018-01-11T10:01:27.000000Z,15291.0,15471.0,14905.5,15200.0,1357526.0,
2018-01-11T12:00:34.000000Z,15200.0,15655.5,15200.0,15378.0,1873739.0,
2018-01-11T14:00:53.000000Z,15389.0,15920.5,15205.0,15600.0,925873.0,
2018-01-11T16:08:28.000000Z,15700.0,15900.0,15195.0,15262.5,11203930.0,
2018-01-11T18:00:08.000000Z,15271.0,15499.5,14731.5,14895.5,1286971.0,
2018-01-11T20:00:49.000000Z,14898.5,15077.5,14604.0,15077.5,615479.0,
2018-01-11T22:00:39.000000Z,15077.5,15077.5,14226.0,14707.5,1683654.0,
2018-01-12T00:00:37.000000Z,14802.0,14990.0,14226.0,14990.0,442524.0,
2018-01-12T02:00:25.000000Z,14957.0,15227.5,14858.0,15176.5,339391.0,
2018-01-12T04:02:23.000000Z,15153.5,15297.0,14879.0,15058.0,13448263.0,
2018-01-12T06:07:28.000000Z,15161.0,15451.0,14961.0,15040.5,24334720.0,
2018-01-12T08:01:31.000000Z,15069.5,15112.0,14722.0,14940.0,802912.0,
2018-01-12T10:02:16.000000Z,15003.0,15980.0,14980.0,15678.5,21225039.0,
2018-01-12T12:00:36.000000Z,15719.0,15769.0,15581.0,15620.5,369235.0,
2018-01-12T14:00:15.000000Z,15620.5,15738.0,15302.0,15303.5,497556.0,
2018-01-12T16:00:12.000000Z,15303.5,15328.5,14953.5,15080.5,1057731.0,
2018-01-12T18:03:17.000000Z,14970.0,15319.5,14916.0,15300.5,818375.0,
2018-01-12T20:01:21.000000Z,15281.5,15476.0,15145.0,15232.0,389913.0,
2018-01-12T22:01:40.000000Z,15200.5,15388.5,15076.0,15270.0,228772.0,
2018-01-13T00:00:52.000000Z,15337.0,16100.0,15337.0,15887.0,1359698.0,
2018-01-13T02:01:45.000000Z,15923.5,16017.0,15567.5,15875.5,9839509.0,
2018-01-13T04:00:17.000000Z,15875.5,16100.0,15131.5,15639.0,29142366.0,
2018-01-13T06:00:03.000000Z,15607.0,16185.0,15450.0,16125.5,2032212.0,
2018-01-13T08:00:12.000000Z,15940.0,16117.5,15710.0,15853.0,792924.0,
2018-01-13T10:10:54.000000Z,15809.0,15921.5,15781.0,15820.0,107382.0,
2018-01-13T12:00:23.000000Z,15820.0,16200.0,15820.0,16121.5,1188548.0,
2018-01-13T14:02:20.000000Z,16145.0,16169.0,15660.0,15849.5,1581548.0,
2018-01-13T16:00:11.000000Z,15860.0,15875.5,15758.5,15801.0,102877.0,
2018-01-13T18:02:01.000000Z,15802.5,15948.0,15470.0,15651.0,1801768.0,
2018-01-13T20:01:21.000000Z,15589.5,15692.5,15331.0,15551.5,899960.0,
2018-01-13T22:04:32.000000Z,15510.5,15771.5,15478.5,15571.0,1572376.0,
2018-01-14T00:06:39.000000Z,15530.5,15818.0,15530.5,15700.0,388916.0,
2018-01-14T02:01:50.000000Z,15700.5,15874.0,15686.0,15699.5,369031.0,
2018-01-14T04:04:40.000000Z,15699.5,15710.5,15009.5,15342.0,5449203.0,
2018-01-14T06:00:17.000000Z,15340.0,15491.0,15200.0,15251.5,828011.0,
2018-01-14T08:11:16.000000Z,15290.5,15381.5,14750.5,15091.0,1884805.0,
2018-01-14T10:00:43.000000Z,15008.0,15234.5,14930.0,14951.0,330572.0,
2018-01-14T12:04:44.000000Z,14999.5,15026.0,14541.0,15026.0,2516954.0,
2018-01-14T14:00:39.000000Z,14982.0,15005.0,14188.0,14414.0,3295656.0,
2018-01-14T16:00:14.000000Z,14414.0,14643.0,14204.5,14642.0,1859020.0,
2018-01-14T18:03:49.000000Z,14630.0,14744.0,14503.0,14510.0,144781.0,
2018-01-14T20:00:05.000000Z,14510.0,14696.5,14510.0,14602.0,284153.0,
2018-01-14T22:01:39.000000Z,14556.5,14929.5,14556.5,14831.0,463293.0,
2018-01-15T00:00:49.000000Z,14816.5,15050.0,14762.0,14891.0,1282478.0,
2018-01-15T02:00:28.000000Z,14850.5,14906.5,14625.5,14753.0,282445.0,
2018-01-15T04:08:37.000000Z,14877.0,14883.5,14739.5,14750.0,67679.0,
2018-01-15T06:00:50.000000Z,14750.0,15007.5,14722.0,14804.0,593478.0,
2018-01-15T08:00:54.000000Z,14729.5,14913.0,14650.0,14856.0,298598.0,
2018-01-15T10:10:37.000000Z,14877.5,15010.0,14780.5,14953.5,296029.0,
2018-01-15T12:09:04.000000Z,14838.5,15600.0,14732.0,15536.0,12534774.0,
2018-01-15T14:00:15.000000Z,15536.0,15763.0,15180.5,15278.0,40114553.0,
2018-01-15T16:02:20.000000Z,15282.5,15540.0,15209.0,15239.5,3750266.0,
2018-01-15T18:00:35.000000Z,15239.5,15279.0,15000.5,15073.0,1056021.0,
2018-01-15T20:04:59.000000Z,15073.0,15223.5,15003.0,15204.5,171834.0,
2018-01-15T22:00:15.000000Z,15204.5,15285.0,14753.5,14880.0,2555013.0,
2018-01-16T00:00:04.000000Z,14912.0,14912.0,13531.5,13900.0,9440521.0,
2018-01-16T02:00:05.000000Z,13938.5,13938.5,13401.0,13569.5,14503762.0,
2018-01-16T04:00:37.000000Z,13576.0,14275.5,13475.0,14239.0,38120352.0,
2018-01-16T06:00:03.000000Z,14231.5,14242.5,13346.5,13373.0,20144769.0,
2018-01-16T08:00:24.000000Z,13408.0,13771.0,11555.0,11971.5,20863393.0,
2018-01-16T10:00:27.000000Z,11989.5,12914.5,11982.5,12847.0,2887613.0,
2018-01-16T12:00:08.000000Z,12820.5,12953.0,12300.0,12410.5,2291907.0,
2018-01-16T14:01:08.000000Z,12391.0,13149.0,12300.0,13091.0,1160190.0,
2018-01-16T16:00:53.000000Z,13070.0,13073.0,12075.5,12126.5,1444150.0,
2018-01-16T18:00:03.000000Z,12126.5,13056.0,11777.0,12638.0,5307716.0,
2018-01-16T20:00:04.000000Z,12580.5,12800.0,11325.0,11666.5,5447731.0,
2018-01-16T22:00:27.000000Z,11682.5,12625.0,11100.0,12400.0,6030586.0,
2018-01-17T00:02:12.000000Z,12436.0,12777.0,12057.0,12250.0,3393074.0,
2018-01-17T02:05:47.000000Z,12256.0,12325.0,11301.5,11862.0,1096854.0,
2018-01-17T04:00:09.000000Z,11859.5,12162.5,11513.0,11952.5,1065628.0,
2018-01-17T06:02:23.000000Z,12064.0,12394.5,11955.5,12025.0,1662043.0,
2018-01-17T08:01:41.000000Z,12018.0,12024.5,11106.0,11296.0,1464797.0,
2018-01-17T10:01:11.000000Z,11255.0,11434.0,10570.5,10901.5,3370107.0,
2018-01-17T12:00:29.000000Z,10889.5,11551.0,10693.5,10705.0,2166689.0,
2018-01-17T14:00:13.000000Z,10718.5,10887.0,9672.0,10086.5,22755207.0,
2018-01-17T16:00:30.000000Z,10269.0,11030.0,10126.5,10711.5,43155820.0,
2018-01-17T18:00:39.000000Z,10693.0,11280.5,10400.5,11166.0,3695622.0,
2018-01-17T20:01:24.000000Z,11127.0,12265.0,11027.0,12250.0,5466261.0,
2018-01-17T22:00:05.000000Z,12218.5,12473.0,11606.0,11989.5,3098896.0,
2018-01-18T00:00:05.000000Z,12082.0,12469.0,11700.0,12456.5,1468665.0,
2018-01-18T02:00:20.000000Z,12456.5,12772.5,12049.5,12222.5,6103866.0,
2018-01-18T04:00:14.000000Z,12264.0,12468.0,11676.0,11871.0,31131052.0,
2018-01-18T06:03:45.000000Z,12030.0,12207.5,11383.5,11396.5,736033.0,
2018-01-18T08:03:29.000000Z,11550.0,12417.0,11550.0,12279.5,1298348.0,
2018-01-18T10:02:28.000000Z,12220.0,12650.0,12040.0,12486.0,1281211.0,
2018-01-18T12:00:27.000000Z,12509.0,12862.5,12443.5,12522.0,1043597.0,
2018-01-18T14:01:26.000000Z,12686.0,12940.0,12580.0,12821.0,1193717.0,
2018-01-18T16:00:05.000000Z,12821.5,12821.5,12217.5,12260.5,1681419.0,
2018-01-18T18:00:20.000000Z,12225.5,12645.0,12219.5,12633.5,774661.0,
2018-01-18T20:02:41.000000Z,12624.0,12768.0,12027.5,12230.0,1829206.0,
2018-01-18T22:00:25.000000Z,12229.5,12229.5,11693.5,11932.5,1072733.0,
2018-01-19T00:01:06.000000Z,11860.5,12266.5,11744.5,12133.5,1206666.0,
2018-01-19T02:02:15.000000Z,12010.0,12120.0,11554.0,11807.0,1577308.0,
2018-01-19T04:00:16.000000Z,11811.5,12286.5,11700.0,11973.5,440204.0,
2018-01-19T06:01:59.000000Z,12095.0,12419.5,12061.0,12103.0,394803.0,
2018-01-19T08:02:43.000000Z,12085.0,12654.0,11961.0,12373.0,32794281.0,
2018-01-19T10:00:02.000000Z,12373.0,12810.0,12330.0,12540.5,102030496.0,
2018-01-19T12:00:08.000000Z,12505.0,12866.5,12492.5,12610.5,237552.0,
2018-01-19T14:00:02.000000Z,12553.0,12644.5,12098.0,12309.0,1126576.0,
2018-01-19T16:01:14.000000Z,12320.0,12530.0,11862.5,12018.0,1326157.0,
2018-01-19T18:00:03.000000Z,12018.0,12114.0,11756.0,12045.0,633311.0,
2018-01-19T20:04:12.000000Z,12089.0,12491.5,11964.5,12188.0,1203031.0,
2018-01-19T22:02:12.000000Z,12184.0,12395.0,12004.5,12384.5,369654.0,
2018-01-20T00:03:38.000000Z,12306.5,12600.0,12306.5,12552.0,378929.0,
2018-01-20T02:00:27.000000Z,12600.0,12650.0,12405.0,12561.5,639997.0,
2018-01-20T04:04:15.000000Z,12549.0,13548.0,12331.0,13475.5,2078703.0,
2018-01-20T06:01:44.000000Z,13475.5,13541.0,13151.0,13369.5,871524.0,
2018-01-20T08:00:23.000000Z,13418.0,13554.0,13203.0,13214.0,2443260.0,
2018-01-20T10:00:17.000000Z,13214.0,13373.5,13013.0,13100.0,640453.0,
2018-01-20T12:00:44.000000Z,13171.0,13484.0,13000.0,13280.0,254150.0,
2018-01-20T14:00:02.000000Z,13280.0,13565.0,13225.0,13350.0,355730.0,
2018-01-20T16:02:55.000000Z,13350.0,13839.0,13350.0,13652.5,816497.0,
2018-01-20T18:02:20.000000Z,13693.0,13814.0,13500.0,13512.5,496809.0,
2018-01-20T20:01:08.000000Z,13547.0,13742.0,13400.0,13738.5,251846.0,
2018-01-20T22:02:40.000000Z,13673.5,13779.0,13470.0,13524.5,357423.0,
2018-01-21T00:00:29.000000Z,13554.5,13562.0,13150.0,13266.0,743370.0,
2018-01-21T02:00:33.000000Z,13268.5,13490.0,13220.0,13292.5,766824.0,
2018-01-21T04:00:33.000000Z,13319.0,13319.0,12913.0,12989.5,950236.0,
2018-01-21T06:01:50.000000Z,12980.5,13075.0,12570.0,12760.0,1445760.0,
2018-01-21T08:00:14.000000Z,12798.0,13003.5,12555.0,12620.0,3412273.0,
2018-01-21T10:03:57.000000Z,12680.0,13099.5,12680.0,13082.0,267966.0,
2018-01-21T12:01:33.000000Z,13099.0,13108.5,12697.5,12730.0,760467.0,
2018-01-21T14:00:08.000000Z,12764.5,12865.5,12411.0,12411.0,1022641.0,
2018-01-21T16:00:13.000000Z,12403.0,12403.0,11717.0,12131.5,2437552.0,
2018-01-21T18:01:44.000000Z,12206.0,12427.0,11998.5,12232.5,913399.0,
2018-01-21T20:00:54.000000Z,12232.5,12242.5,11801.0,12134.0,1358078.0,
2018-01-21T22:02:08.000000Z,12100.0,12388.0,11910.0,12380.0,737725.0,
2018-01-22T00:00:20.000000Z,12379.0,12538.0,12167.0,12210.0,958323.0,
2018-01-22T02:02:28.000000Z,12136.0,12424.0,11996.0,12258.0,1273011.0,
2018-01-22T04:01:19.000000Z,12283.5,12575.0,12145.5,12280.5,259560.0,
2018-01-22T06:00:24.000000Z,12255.5,12550.0,12251.5,12520.0,378055.0,
2018-01-22T08:00:22.000000Z,12546.0,12638.5,12380.0,12510.5,937109.0,
2018-01-22T10:00:57.000000Z,12510.0,12510.0,12058.0,12058.0,802849.0,
2018-01-22T12:00:52.000000Z,12079.0,12122.5,11047.0,11265.0,3531831.0,
2018-01-22T14:00:29.000000Z,11261.0,11464.5,10768.0,10963.5,2259520.0,
2018-01-22T16:00:05.000000Z,10927.0,11284.0,10892.0,11030.5,1182053.0,
2018-01-22T18:00:08.000000Z,11031.0,11233.0,10835.0,11136.5,1669386.0,
2018-01-22T20:00:05.000000Z,11094.5,11129.0,10368.5,10740.0,3705631.0,
2018-01-22T22:00:16.000000Z,10755.0,11293.0,10629.0,11230.0,2102869.0,
2018-01-23T00:03:53.000000Z,11174.5,11400.0,11000.0,11209.0,1361413.0,
2018-01-23T02:04:03.000000Z,11102.0,11396.5,11031.5,11227.0,604907.0,
2018-01-23T04:00:14.000000Z,11247.5,11313.0,10634.0,10821.0,1216796.0,
2018-01-23T06:01:07.000000Z,10804.0,11000.5,10519.5,10735.0,627525.0,
2018-01-23T08:00:03.000000Z,10742.0,11311.5,10630.0,11005.5,1121301.0,
2018-01-23T10:00:47.000000Z,11040.0,11128.0,10306.5,10611.5,1595496.0,
2018-01-23T12:00:10.000000Z,10601.0,10898.5,10436.5,10724.0,960457.0,
2018-01-23T14:01:12.000000Z,10665.0,11298.5,10636.0,11283.5,701900.0,
2018-01-23T16:00:38.000000Z,11276.0,11950.0,11236.0,11754.5,1000553.0,
2018-01-23T18:00:10.000000Z,11734.0,11950.0,11550.0,11645.5,630481.0,
2018-01-23T20:00:31.000000Z,11662.0,11841.0,11514.0,11635.0,975743.0,
2018-01-23T22:00:11.000000Z,11674.0,11929.0,11325.5,11421.0,1276610.0,
2018-01-24T00:00:04.000000Z,11396.0,11495.0,11012.0,11165.5,1276031.0,
2018-01-24T02:00:21.000000Z,11182.5,11470.0,11124.5,11406.5,793634.0,
2018-01-24T04:00:28.000000Z,11413.5,11413.5,10973.5,11119.0,788517.0,
2018-01-24T06:00:19.000000Z,11100.0,11786.0,11075.5,11557.0,3274988.0,
2018-01-24T08:00:50.000000Z,11457.5,11753.5,11181.0,11698.0,2209284.0,
2018-01-24T10:00:01.000000Z,11710.0,11939.0,11491.0,11675.5,2271340.0,
2018-01-24T12:00:18.000000Z,11685.0,12235.5,11571.0,11967.0,742335.0,
2018-01-24T14:00:38.000000Z,11967.5,12172.0,11670.0,11695.0,655920.0,
2018-01-24T16:00:56.000000Z,11724.0,11769.0,11488.5,11762.5,514846.0,
2018-01-24T18:01:52.000000Z,11725.0,11894.0,11607.5,11885.5,245025.0,
2018-01-24T20:00:32.000000Z,11885.5,11930.0,11723.5,11824.0,342996.0,
2018-01-24T22:05:31.000000Z,11851.5,12108.5,11633.0,12103.5,766038.0,
2018-01-25T00:00:02.000000Z,12103.5,12250.0,11964.5,12151.5,499701.0,
2018-01-25T02:00:48.000000Z,12116.0,12460.5,12073.0,12370.5,1071118.0,
2018-01-25T04:01:35.000000Z,12355.0,12377.0,12100.0,12241.0,212185.0,
2018-01-25T06:02:10.000000Z,12252.5,12320.5,12047.5,12170.5,142149.0,
2018-01-25T08:00:25.000000Z,12174.0,12174.0,11835.0,12014.5,611579.0,
2018-01-25T10:02:17.000000Z,12014.5,12100.0,11850.0,11854.5,222908.0,
2018-01-25T12:00:43.000000Z,11864.0,12006.5,11719.5,11967.0,402699.0,
2018-01-25T14:01:14.000000Z,11935.0,11979.5,11546.0,11624.0,956021.0,
2018-01-25T16:00:28.000000Z,11689.0,11807.0,11525.0,11684.5,314905.0,
2018-01-25T18:00:01.000000Z,11684.5,12025.5,11684.5,11858.5,542000.0,
2018-01-25T20:01:30.000000Z,11881.0,12121.5,11881.0,12003.0,517936.0,
2018-01-25T22:01:03.000000Z,12018.5,12021.5,11702.0,11903.0,338986.0,
2018-01-26T00:00:32.000000Z,11787.5,12175.5,11787.5,12063.5,373998.0,
2018-01-26T02:00:49.000000Z,12076.5,12440.0,12076.5,12365.0,905775.0,
2018-01-26T04:04:32.000000Z,12378.0,12407.5,12061.5,12083.0,908069.0,
2018-01-26T06:01:35.000000Z,12083.0,12279.5,11785.0,11809.0,907845.0,
2018-01-26T08:00:07.000000Z,11800.5,11819.5,10958.0,11122.5,3342708.0,
2018-01-26T10:00:03.000000Z,11118.5,11241.5,11013.5,11171.0,1269430.0,
2018-01-26T12:01:31.000000Z,11136.0,11346.0,11000.0,11137.5,1713980.0,
2018-01-26T14:01:02.000000Z,11134.0,11730.0,11134.0,11690.5,1828671.0,
2018-01-26T16:00:13.000000Z,11719.5,12001.0,11640.5,11906.5,1316189.0,
2018-01-26T18:00:14.000000Z,11905.0,11905.0,11355.5,11631.5,914216.0,
2018-01-26T20:00:40.000000Z,11658.0,11799.5,11469.0,11606.0,289330.0,
2018-01-26T22:09:55.000000Z,11631.5,11888.0,11391.5,11789.5,584609.0,
2018-01-27T00:01:25.000000Z,11804.0,11995.0,11641.0,11722.5,546125.0,
2018-01-27T02:00:11.000000Z,11722.0,12163.5,11612.0,11853.5,1205344.0,
2018-01-27T04:01:46.000000Z,11853.5,12421.0,11853.5,12343.0,1298685.0,
2018-01-27T06:00:10.000000Z,12330.5,12475.0,12120.0,12146.0,1062273.0,
2018-01-27T08:00:57.000000Z,12124.5,12238.0,11945.5,12068.0,727362.0,
2018-01-27T10:00:50.000000Z,12118.0,12220.0,11551.5,11681.0,1279456.0,
2018-01-27T12:01:19.000000Z,11657.5,11862.0,11635.0,11829.0,423191.0,
2018-01-27T14:00:57.000000Z,11794.5,12500.0,11653.5,12400.0,1069498.0,
2018-01-27T16:00:11.000000Z,12397.0,12500.0,12284.5,12352.0,579229.0,
2018-01-27T18:03:51.000000Z,12310.0,12500.0,12309.0,12431.5,440922.0,
2018-01-27T20:00:58.000000Z,12453.0,12575.5,12364.0,12538.5,445490.0,
2018-01-27T22:00:17.000000Z,12500.5,12534.5,12235.0,12309.5,725687.0,
2018-01-28T00:01:09.000000Z,12380.0,12513.0,12301.5,12401.5,506690.0,
2018-01-28T02:00:37.000000Z,12394.5,12503.0,12321.5,12418.0,278740.0,
2018-01-28T04:01:14.000000Z,12470.5,13004.0,12451.5,12904.5,1154249.0,
2018-01-28T06:01:57.000000Z,12865.0,12989.0,12850.0,12864.5,1015923.0,
2018-01-28T08:03:34.000000Z,12864.0,12976.0,12677.0,12764.0,483170.0,
2018-01-28T10:00:25.000000Z,12779.0,12781.0,12650.0,12770.5,265470.0,
2018-01-28T12:00:07.000000Z,12776.5,12854.0,12543.5,12682.0,1571506.0,
2018-01-28T14:00:04.000000Z,12684.5,12755.0,12569.5,12601.5,511435.0,
2018-01-28T16:00:14.000000Z,12581.5,12733.5,12560.5,12728.5,224240.0,
2018-01-28T18:00:10.000000Z,12731.5,12748.0,12560.5,12740.5,361811.0,
2018-01-28T20:00:37.000000Z,12750.0,12880.0,12704.5,12876.5,301033.0,
2018-01-28T22:03:57.000000Z,12874.0,12876.0,12674.0,12742.5,288899.0,
